id,center_pos,weight,draw_input0,draw_input1,draw_input2,draw_input3,draw_input4,draw_input5,draw_input6,draw_input7,draw_input8,draw_input9,arr_final,arr_final_draw
4676,3204294,3.2993,-1,566,653,429,-1,342,627,499,-1,-1,1167,4464
4677,3204504,3.5719,-1,566,653,429,-1,342,627,499,-1,-1,1167,4464
4678,3204977,3.1337,-1,-1,653,-1,-1,-1,-1,-1,-1,-1,1168,4468
4679,3206531,3.1002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4680,3206712,3.1198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4681,3208791,3.3206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4682,3208992,3.1221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4683,3209848,3.5045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4684,3210334,3.5622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4685,3211441,3.4473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4686,3212010,3.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4687,3212554,3.2676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4688,3214102,3.1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4689,3214540,3.2495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4690,3215440,3.399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4691,3219596,3.1694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4692,3222000,3.1612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4693,3222817,3.3354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4694,3223537,3.0645,-1,567,654,430,-1,343,628,500,-1,-1,1169,4472
4695,3223672,3.4437,-1,567,654,430,-1,343,628,500,-1,-1,1169,4472
4696,3223873,3.158,-1,567,654,430,-1,343,628,500,-1,-1,1169,4472
4697,3224100,3.684,-1,567,654,430,-1,-1,628,500,-1,-1,1170,4476
4698,3224468,3.1759,-1,567,654,-1,-1,-1,628,-1,-1,-1,1171,4480
4699,3225612,3.0747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4700,3226271,3.3325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4701,3226420,4.0311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4702,3227210,3.0506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4703,3227579,3.3116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4704,3228096,3.2336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4705,3229633,3.2161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4706,3230029,3.9245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4707,3230677,3.8013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4708,3231074,3.3125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4709,3231600,3.4012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4710,3232787,3.4584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4711,3232880,3.5867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4712,3234391,4.2426,-1,568,655,431,-1,-1,629,501,-1,-1,1172,4484
4713,3234631,3.0106,-1,568,655,431,-1,-1,629,501,-1,-1,1172,4484
4714,3234898,3.3045,-1,568,655,431,-1,-1,629,501,-1,-1,1172,4484
4715,3235348,3.1925,158,569,655,432,-1,344,630,502,-1,247,1174,4488
4716,3235444,3.0209,158,569,655,432,-1,344,630,502,-1,247,1174,4488
4717,3235499,3.0655,158,569,655,432,-1,344,630,502,-1,247,1174,4488
4718,3236927,4.5638,159,570,656,433,45,345,631,503,105,248,1175,4492
4719,3236946,3.6144,159,570,656,433,45,345,631,503,105,248,1175,4492
4720,3237247,3.0595,160,570,656,434,46,346,631,503,106,249,1177,4496
4721,3237284,4.0747,160,570,656,434,46,346,631,503,106,249,1177,4496
4722,3237307,3.0731,160,570,656,434,46,346,631,503,106,249,1177,4496
4723,3237416,3.0035,160,570,656,434,-1,346,631,503,-1,249,1178,4500
4724,3237798,3.2262,-1,570,656,435,-1,347,631,504,-1,250,1180,4504
4725,3237903,3.0575,-1,570,656,435,-1,347,631,504,-1,250,1180,4504
4726,3238051,3.383,-1,570,656,435,-1,347,631,504,-1,250,1180,4504
4727,3238309,3.0458,-1,570,656,435,-1,-1,631,504,-1,-1,1181,4508
4728,3238661,3.6696,-1,570,656,-1,-1,-1,631,-1,-1,-1,1182,4512
4729,3238735,3.7747,-1,570,656,-1,-1,-1,631,-1,-1,-1,1182,4512
4730,3242358,3.0794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4731,3242583,3.4306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4732,3243629,4.2175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4733,3244149,3.1669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4734,3244740,3.0223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4735,3244902,3.0531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4736,3246061,3.1675,-1,571,657,436,-1,-1,632,505,-1,-1,1183,4516
4737,3246157,3.2262,-1,571,657,436,-1,-1,632,505,-1,-1,1183,4516
4738,3246381,3.3125,-1,571,657,436,-1,-1,632,505,-1,-1,1183,4516
4739,3247558,3.4584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4740,3247782,3.1249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4741,3248623,3.284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4742,3248973,3.2708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4743,3249750,3.8297,-1,572,658,-1,-1,-1,633,506,-1,-1,1184,4520
4744,3249849,3.1765,-1,572,658,-1,-1,-1,633,506,-1,-1,1184,4520
4745,3250177,3.8069,-1,572,658,-1,-1,-1,633,506,-1,-1,1184,4520
4746,3250979,3.0443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4747,3252256,3.4473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4748,3252588,3.1759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4749,3253856,3.1549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4750,3257387,3.056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4751,3257454,3.51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4752,3258181,4.3851,-1,573,659,437,-1,-1,634,507,-1,-1,1185,4524
4753,3258416,3.1733,-1,573,659,437,-1,-1,634,507,-1,-1,1185,4524
4754,3258435,3.007,-1,573,659,437,-1,-1,634,507,-1,-1,1185,4524
4755,3259728,3.6216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4756,3260392,3.1062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4757,3260525,3.2388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4758,3261508,3.0747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4759,3262202,3.4271,-1,574,660,438,-1,348,635,508,-1,-1,1186,4528
4760,3262372,3.0953,-1,574,660,438,-1,348,635,508,-1,251,1187,4528
4761,3262508,3.224,-1,574,660,438,-1,348,635,508,-1,251,1187,4528
4762,3262616,3.2426,-1,574,660,438,-1,348,635,508,-1,251,1187,4528
4763,3264476,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4764,3265605,3.0052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4765,3267016,3.7471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4766,3267193,3.0386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4767,3268320,3.3152,-1,575,661,439,-1,-1,636,509,-1,-1,1188,4532
4768,3268571,3.699,-1,575,661,439,-1,349,636,509,-1,252,1189,4536
4769,3268709,3.3686,-1,575,661,439,-1,349,636,509,-1,252,1189,4536
4770,3268748,3.3487,-1,575,661,439,-1,349,636,509,-1,252,1189,4536
4771,3269838,3.118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4772,3270588,3.383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4773,3270900,3.2104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4774,3271916,3.3497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4775,3272458,3.1391,-1,576,662,440,-1,350,637,510,-1,253,1190,4540
4776,3272479,3.2233,-1,576,662,440,-1,350,637,510,-1,253,1190,4540
4777,3272628,3.0168,-1,576,662,440,-1,350,637,510,-1,253,1190,4540
4778,3274016,3.4449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4779,3275355,3.8827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4780,3275484,3.1439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4781,3276757,4.0123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4782,3277782,3.0168,-1,-1,663,-1,-1,-1,638,-1,-1,-1,1191,4544
4783,3278219,3.1349,-1,-1,663,-1,-1,-1,638,-1,-1,-1,1191,4544
4784,3278305,3.0052,-1,-1,663,-1,-1,-1,638,-1,-1,-1,1191,4544
4785,3279979,3.0315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4786,3280520,3.1549,-1,577,664,441,-1,351,639,511,-1,-1,1192,4548
4787,3280585,3.8097,-1,577,664,441,-1,351,639,511,-1,-1,1192,4548
4788,3280793,3.6289,-1,577,664,441,-1,351,639,511,-1,-1,1192,4548
4789,3283156,3.4547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4790,3283385,3.8268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4791,3284230,3.3391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4792,3285622,3.6421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4793,3285920,3.0061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4794,3287816,3.5986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4795,3288796,3.2366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4796,3288899,3.4486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4797,3290377,3.0128,-1,578,665,-1,-1,-1,640,-1,-1,-1,1193,4552
4798,3290404,3.4989,-1,578,665,-1,-1,-1,640,-1,-1,-1,1193,4552
4799,3290761,3.4881,-1,578,665,-1,-1,-1,640,-1,-1,-1,1193,4552
4800,3291155,3.1349,-1,-1,665,-1,-1,-1,640,-1,-1,-1,1194,4556
4801,3291902,3.2284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4802,3292419,3.0325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4803,3294529,3.4737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4804,3295211,3.3233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4805,3295803,3.4401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4806,3296256,3.1439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4807,3297587,3.2557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4808,3298096,4.2464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4809,3299732,3.2534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4810,3301411,3.7212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4811,3302428,3.2277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4812,3302804,3.2426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4813,3303316,3.3335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4814,3303531,3.1255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4815,3304163,3.0186,161,579,666,442,-1,352,641,512,-1,254,1195,4560
4816,3304262,3.2449,161,579,666,442,-1,352,641,512,-1,254,1195,4560
4817,3304362,3.0565,161,579,666,442,-1,352,641,512,-1,254,1195,4560
4818,3305680,3.2798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4819,3305730,3.1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4820,3308086,3.4001,-1,580,667,-1,-1,-1,642,513,-1,-1,1196,4564
4821,3308128,3.5186,-1,580,667,-1,-1,-1,642,513,-1,-1,1196,4564
4822,3308423,3.4634,-1,580,667,-1,-1,-1,642,513,-1,-1,1196,4564
4823,3310879,3.7496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4824,3311082,3.0186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4825,3311750,3.5346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4826,3312604,3.251,-1,581,668,-1,-1,-1,643,514,-1,-1,1197,4568
4827,3312635,3.061,-1,581,668,-1,-1,-1,643,514,-1,-1,1197,4568
4828,3312918,3.0362,-1,581,668,-1,-1,-1,643,514,-1,-1,1197,4568
4829,3314366,3.1898,-1,-1,669,-1,-1,-1,644,-1,-1,-1,1198,4572
4830,3314744,3.4559,-1,-1,669,-1,-1,-1,644,-1,-1,-1,1198,4572
4831,3315157,3.0088,-1,-1,669,-1,-1,-1,644,-1,-1,-1,1198,4572
4832,3318791,3.3125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4833,3320917,3.7471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4834,3321822,3.1618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4835,3324059,3.015,-1,582,670,-1,-1,-1,645,-1,-1,-1,1199,4576
4836,3324407,3.4045,-1,582,670,-1,-1,-1,645,-1,-1,-1,1199,4576
4837,3324710,3.0429,-1,582,670,-1,-1,-1,645,-1,-1,-1,1199,4576
4838,3325296,3.0214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4839,3326747,4.821,162,583,671,443,-1,353,646,515,-1,255,1200,4580
4840,3326870,3.2306,162,583,671,443,-1,353,646,515,-1,255,1200,4580
4841,3326965,3.7471,162,583,671,443,-1,353,646,515,-1,255,1200,4580
4842,3327165,3.9281,163,583,671,443,-1,353,646,515,-1,256,1202,4584
4843,3327261,5.0778,163,583,671,443,-1,353,646,515,-1,256,1202,4584
4844,3327650,3.567,-1,-1,671,-1,-1,-1,646,-1,-1,-1,1203,4588
4845,3328944,3.1675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4846,3330148,3.0701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4847,3330371,3.1415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4848,3331827,3.4078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4849,3332637,3.8447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4850,3334849,3.2111,-1,-1,672,-1,-1,-1,-1,-1,-1,-1,1204,4592
4851,3335329,3.6073,-1,584,672,444,-1,354,647,516,-1,257,1205,4596
4852,3335354,3.2757,-1,584,672,444,-1,354,647,516,-1,257,1205,4596
4853,3335521,4.0453,-1,584,672,444,-1,354,647,516,-1,257,1205,4596
4854,3335712,3.0255,-1,584,672,444,-1,354,647,516,-1,-1,1206,4600
4855,3336577,4.618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4856,3336766,3.109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4857,3337382,3.1805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4858,3338113,3.0146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4859,3338768,3.0039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4860,3339236,3.2366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4861,3340263,3.1555,-1,585,673,-1,-1,-1,648,-1,-1,-1,1207,4604
4862,3340398,3.3979,-1,585,673,-1,-1,-1,648,-1,-1,-1,1207,4604
4863,3340728,3.2248,-1,585,673,-1,-1,-1,648,-1,-1,-1,1207,4604
4864,3340943,3.1549,-1,585,673,-1,-1,-1,648,-1,-1,-1,1207,4604
4865,3342428,3.9355,164,586,674,445,-1,355,649,517,-1,258,1208,4608
4866,3342527,3.0334,164,586,674,445,-1,355,649,517,-1,258,1208,4608
4867,3342618,3.7144,164,586,674,445,-1,355,649,517,-1,258,1208,4608
4868,3343024,3.5768,-1,-1,674,-1,-1,-1,649,-1,-1,-1,1209,4612
4869,3345053,3.4634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4870,3346198,3.301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4871,3346431,3.0132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4872,3347124,3.0052,-1,587,675,-1,-1,-1,650,518,-1,-1,1210,4616
4873,3347261,3.3872,-1,587,675,-1,-1,-1,650,518,-1,-1,1210,4616
4874,3347587,3.5784,-1,587,675,-1,-1,-1,650,518,-1,-1,1210,4616
4875,3349179,3.0292,165,588,676,446,47,356,651,519,107,259,1211,4620
4876,3349217,3.5452,165,588,676,446,47,356,651,519,107,259,1211,4620
4877,3349251,3.4012,165,588,676,446,47,356,651,519,107,259,1211,4620
4878,3350336,3.9586,166,589,677,447,-1,357,652,520,-1,260,1212,4624
4879,3350402,3.0273,166,589,677,447,-1,357,652,520,-1,260,1212,4624
4880,3350516,3.1296,166,589,677,447,-1,357,652,520,-1,260,1212,4624
4881,3350649,3.1007,-1,589,677,447,-1,357,652,520,-1,260,1213,4628
4882,3352414,3.3556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4883,3352943,3.5376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4884,3354603,3.3307,-1,590,678,448,-1,-1,653,521,-1,-1,1214,4632
4885,3354824,3.2882,-1,590,678,448,-1,358,653,521,-1,-1,1215,4636
4886,3354861,3.6778,-1,590,678,448,-1,358,653,521,-1,-1,1215,4636
4887,3355071,3.0752,-1,590,678,448,-1,358,653,521,-1,-1,1215,4636
4888,3355474,3.342,-1,-1,678,-1,-1,-1,653,-1,-1,-1,1216,4640
4889,3357148,3.719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4890,3358533,3.4486,-1,-1,679,-1,-1,-1,654,-1,-1,-1,1217,4644
4891,3358935,3.9318,-1,591,679,449,-1,359,654,522,-1,-1,1218,4648
4892,3359121,3.8239,-1,591,679,449,-1,359,654,522,-1,-1,1218,4648
4893,3359238,3.3768,-1,591,679,449,-1,359,654,522,-1,-1,1218,4648
4894,3360296,3.4012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4895,3360833,3.6003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4896,3361317,3.2027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4897,3362035,3.1649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4898,3362895,3.2652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4899,3363398,3.0419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4900,3364450,3.1878,167,592,680,450,-1,360,655,523,-1,261,1219,4652
4901,3364557,4.0205,167,592,680,450,-1,360,655,523,-1,261,1219,4652
4902,3364665,3.1445,167,592,680,450,-1,360,655,523,-1,261,1219,4652
4903,3364959,3.2472,-1,592,680,-1,-1,-1,655,523,-1,-1,1220,4656
4904,3365416,3.0477,-1,-1,680,-1,-1,-1,-1,-1,-1,-1,1221,4660
4905,3365672,3.7905,-1,-1,680,-1,-1,-1,-1,-1,-1,-1,1221,4660
4906,3366559,4.0809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4907,3367131,3.9355,-1,-1,681,-1,-1,-1,-1,-1,-1,-1,1222,4664
4908,3367607,3.6289,-1,593,681,-1,-1,-1,656,-1,-1,-1,1223,4668
4909,3367917,3.3072,-1,593,681,-1,-1,-1,656,-1,-1,-1,1223,4668
4910,3368305,3.0353,-1,593,681,-1,-1,-1,656,-1,-1,-1,1223,4668
4911,3369663,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4912,3370478,4.2733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4913,3371985,3.025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4914,3372496,3.5391,-1,594,682,-1,-1,-1,657,-1,-1,-1,1224,4672
4915,3372839,3.0159,-1,594,682,-1,-1,-1,657,-1,-1,-1,1224,4672
4916,3372958,3.068,-1,594,682,-1,-1,-1,657,-1,-1,-1,1224,4672
4917,3376129,3.0531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4918,3377033,3.2182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4919,3379038,3.068,168,595,683,451,-1,361,658,524,108,262,1225,4676
4920,3379126,3.8761,168,595,683,451,-1,361,658,524,108,262,1225,4676
4921,3379180,3.5591,168,595,683,451,-1,361,658,524,108,262,1225,4676
4922,3379610,3.202,-1,596,683,452,-1,362,658,525,-1,-1,1227,4680
4923,3379726,3.1707,-1,596,683,452,-1,362,658,525,-1,-1,1227,4680
4924,3379901,3.104,-1,596,683,452,-1,362,658,525,-1,-1,1227,4680
4925,3380254,3.289,-1,596,683,-1,-1,-1,658,-1,-1,-1,1228,4684
4926,3380334,4.4089,-1,596,683,-1,-1,-1,658,-1,-1,-1,1228,4684
4927,3380743,5.2269,-1,-1,683,-1,-1,-1,658,-1,-1,-1,1229,4688
4928,3382185,3.5719,-1,-1,684,-1,-1,-1,659,-1,-1,-1,1230,4692
4929,3382419,3.0511,-1,-1,684,-1,-1,-1,659,-1,-1,-1,1230,4692
4930,3382823,3.251,-1,-1,684,-1,-1,-1,659,-1,-1,-1,1230,4692
4931,3385489,3.0297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4932,3386095,3.1765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4933,3387804,3.0721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4934,3389032,3.7773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4935,3391713,3.6144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4936,3396037,3.0325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4937,3398585,3.5017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4938,3398669,3.5719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4939,3399336,3.4248,-1,-1,685,-1,-1,-1,660,-1,-1,-1,1231,4696
4940,3399432,3.3757,-1,-1,685,-1,-1,-1,660,-1,-1,-1,1231,4696
4941,3399868,3.0044,-1,-1,685,-1,-1,-1,660,-1,-1,-1,1231,4696
4942,3401672,3.0146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4943,3403711,3.3215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4944,3403996,3.6421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4945,3404531,3.4949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4946,3408602,3.2782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4947,3409944,3.5784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4948,3410425,3.0074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4949,3411228,3.1871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4950,3411933,3.015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4951,3412628,3.0575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4952,3415786,3.4522,-1,597,686,-1,-1,-1,661,526,-1,-1,1232,4700
4953,3416071,3.0079,-1,597,686,453,-1,-1,661,526,-1,-1,1233,4704
4954,3416129,3.1824,-1,597,686,453,-1,-1,661,526,-1,-1,1233,4704
4955,3416354,3.1805,-1,597,686,453,-1,-1,661,526,-1,-1,1233,4704
4956,3416961,3.2336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4957,3417372,3.8182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4958,3418159,3.3936,169,598,687,454,-1,363,662,527,109,263,1234,4708
4959,3418248,3.1898,169,598,687,454,-1,363,662,527,109,263,1234,4708
4960,3418290,3.2652,169,598,687,454,-1,363,662,527,109,263,1234,4708
4961,3419037,3.2823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4962,3419354,3.451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4963,3419988,3.2565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4964,3421079,3.4935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4965,3422829,3.2924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4966,3423791,3.1096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4967,3423816,3.3605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4968,3424704,3.3439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4969,3426447,3.1911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4970,3427395,3.7423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4971,3428789,3.9281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4972,3429757,3.1135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4973,3431660,3.1244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4974,3433281,3.0079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4975,3434062,3.0773,-1,-1,688,-1,-1,-1,-1,-1,-1,-1,1235,4712
4976,3434311,4.8013,-1,-1,688,-1,-1,-1,-1,-1,-1,-1,1235,4712
4977,3434810,3.2411,-1,-1,688,-1,-1,-1,663,-1,-1,-1,1236,4716
4978,3435256,3.098,-1,599,688,455,-1,364,663,528,-1,-1,1237,4720
4979,3435276,4.2526,-1,599,688,455,-1,364,663,528,-1,-1,1237,4720
4980,3435457,3.0376,-1,599,688,455,-1,364,663,528,-1,-1,1237,4720
4981,3436961,3.6383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4982,3438922,3.1911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
