rank_id,center_pos,start_pos,end_pos,class_id,weight,score
28361,59208251,59208243,59208260,6,3.0434,2.3554999999999997
28362,115858307,115858299,115858316,8,3.1433,2.3554
28363,74386743,74386735,74386752,5,3.1107,2.3552999999999997
28364,54780613,54780605,54780622,3,3.2596,2.3551
28365,89628037,89628029,89628046,7,3.2314,2.355
28366,58145873,58145865,58145882,9,3.3605,2.3548999999999998
28367,132586634,132586626,132586643,9,3.4318,2.3548999999999998
28368,48663677,48663669,48663686,1,3.3979,2.3548
28369,63013161,63013153,63013170,9,3.1198,2.3548
28370,128182368,128182360,128182377,7,3.6271,2.3547000000000002
28371,65665770,65665762,65665779,7,3.2336,2.3546
28372,96278238,96278230,96278247,7,3.6308,2.3546
28373,96574535,96574527,96574544,5,3.0434,2.3546
28374,98716674,98716666,98716683,7,3.2062,2.3546
28375,29335112,29335104,29335121,4,3.5638,2.3545000000000003
28376,6100858,6100850,6100867,4,3.1904,2.354
28377,28949267,28949259,28949276,5,3.1586,2.3539999999999996
28378,56265005,56264997,56265014,7,3.3809,2.3539
28379,97964663,97964655,97964672,5,3.4584,2.3536
28380,54896487,54896479,54896496,9,3.5157,2.3535
28381,18175444,18175436,18175453,1,3.6126,2.3534
28382,85020439,85020431,85020448,5,3.7033,2.3533999999999997
28383,30784070,30784062,30784079,7,3.2984,2.3533
28384,48072608,48072600,48072617,5,3.1085,2.3532
28385,71636000,71635992,71636009,0,3.6345,2.3532
28386,79361805,79361797,79361814,8,3.9957,2.3531
28387,88661532,88661524,88661541,0,3.2668,2.3528000000000002
28388,100283291,100283283,100283300,0,3.3809,2.3528000000000002
28389,75320361,75320353,75320370,9,3.6126,2.3526
28390,15914133,15914125,15914142,8,3.3665,2.3525
28391,85324256,85324248,85324265,8,3.4622,2.3525
28392,129059652,129059644,129059661,1,3.8996,2.3523
28393,87248126,87248118,87248135,5,3.3737,2.3519
28394,107533532,107533524,107533541,4,3.5969,2.3518999999999997
28395,38232775,38232767,38232784,1,3.2048,2.3518
28396,61998512,61998504,61998521,1,3.342,2.3517
28397,88238693,88238685,88238702,9,3.3936,2.3517
28398,88123046,88123038,88123055,5,3.1993,2.3514999999999997
28399,94247909,94247901,94247918,1,3.5143,2.3514999999999997
28400,63215333,63215325,63215342,9,3.4168,2.3514
28401,13831630,13831622,13831639,3,3.556,2.3513
28402,40542292,40542284,40542301,-1,4.0137,2.3513
28403,71835487,71835479,71835496,3,3.4802,2.3513
28404,104255114,104255106,104255123,5,3.2076,2.3512
28405,128586603,128586595,128586612,5,3.2874,2.351
28406,85172388,85172380,85172397,0,3.6021,2.3509
28407,58073354,58073346,58073363,3,3.1457,2.3508
28408,113831547,113831539,113831556,3,3.3556,2.3508
28409,108256146,108256138,108256155,9,3.0123,2.3507000000000002
28410,70103178,70103170,70103187,5,3.2668,2.3507
28411,8361073,8361065,8361082,0,3.0872,2.3506
28412,59321159,59321151,59321168,3,3.6091,2.3505000000000003
28413,100933916,100933908,100933925,3,3.0958,2.3502
28414,20559701,20559693,20559710,5,3.342,2.3501
28415,20824621,20824613,20824630,0,3.2168,2.3497000000000003
28416,38429202,38429194,38429211,0,3.2168,2.3497000000000003
28417,38604973,38604965,38604982,0,3.2168,2.3497000000000003
28418,61714474,61714466,61714483,0,3.2168,2.3497000000000003
28419,71162777,71162769,71162786,0,3.2168,2.3497000000000003
28420,98226730,98226722,98226739,0,3.2168,2.3497000000000003
28421,106025897,106025889,106025906,0,3.2168,2.3497000000000003
28422,21237770,21237762,21237779,0,3.1397,2.3497
28423,25639818,25639810,25639827,0,3.1397,2.3497
28424,42033598,42033590,42033607,0,3.1397,2.3497
28425,48799332,48799324,48799341,0,3.1397,2.3497
28426,80519197,80519189,80519206,0,3.1397,2.3497
28427,97119833,97119825,97119842,0,3.1397,2.3497
28428,41389875,41389867,41389884,3,3.1158,2.3496
28429,2440429,2440421,2440438,7,3.5017,2.3495999999999997
28430,100228536,100228528,100228545,5,3.3261,2.3495999999999997
28431,113768403,113768395,113768412,1,3.109,2.3493999999999997
28432,84852301,84852293,84852310,7,3.5017,2.3491999999999997
28433,97225787,97225779,97225796,8,3.4101,2.3491999999999997
28434,32466327,32466319,32466336,9,3.2612,2.3489
28435,33395556,33395548,33395565,8,3.3706,2.3488
28436,42187120,42187112,42187129,4,3.5952,2.3487
28437,48767212,48767204,48767221,8,3.0482,2.3487
28438,104511477,104511469,104511486,5,3.585,2.3486000000000002
28439,17253654,17253646,17253663,-1,4.0132,2.3485
28440,41740597,41740589,41740606,-1,4.0132,2.3485
28441,67245473,67245465,67245482,-1,4.0132,2.3485
28442,48911963,48911955,48911972,7,3.6778,2.3483
28443,100474855,100474847,100474864,9,3.0123,2.3482000000000003
28444,48430763,48430755,48430772,5,3.0472,2.348
28445,57578623,57578615,57578632,0,3.3107,2.348
28446,21784814,21784806,21784823,8,3.3019,2.3478
28447,32047875,32047867,32047884,5,3.1284,2.3477
28448,33671183,33671175,33671192,2,3.2644,2.3477
28449,63721042,63721034,63721051,4,3.1331,2.3474
28450,102528606,102528598,102528615,3,3.2007,2.3474
28451,86860820,86860812,86860829,9,3.0362,2.3472999999999997
28452,16010842,16010834,16010851,6,3.4921,2.3472
28453,17571215,17571207,17571224,3,3.1593,2.3472
28454,70599143,70599135,70599152,8,4.1152,2.3471
28455,87683252,87683244,87683261,4,3.475,2.3469
28456,32099198,32099190,32099207,3,3.684,2.3468
28457,121756051,121756043,121756060,3,3.3143,2.3468
28458,133779870,133779862,133779879,8,3.9318,2.3468
28459,43628001,43627993,43628010,5,3.8928,2.3467000000000002
28460,126789851,126789843,126789860,8,3.2874,2.3467000000000002
28461,7863628,7863620,7863637,9,3.7471,2.3466
28462,106145835,106145827,106145844,3,3.0851,2.3465999999999996
28463,90414504,90414496,90414513,9,3.4584,2.3464
28464,87424928,87424920,87424937,0,3.0264,2.3463999999999996
28465,77663161,77663153,77663170,9,3.1537,2.3463
28466,118291714,118291706,118291723,6,3.3045,2.3463
28467,21701696,21701688,21701705,5,3.0752,2.3462
28468,66887956,66887948,66887965,9,3.0706,2.3461999999999996
28469,100876187,100876179,100876196,8,3.4737,2.346
28470,20243797,20243789,20243806,-1,4.0123,2.3458
28471,21659975,21659967,21659984,-1,4.0123,2.3458
28472,66329418,66329410,66329427,2,3.4425,2.3458
28473,88555299,88555291,88555308,3,3.2358,2.3457999999999997
28474,16357487,16357479,16357496,3,3.0146,2.3456999999999995
28475,46204024,46204016,46204033,3,3.1203,2.3456
28476,38247083,38247075,38247092,7,3.2933,2.3455000000000004
28477,45555194,45555186,45555203,8,3.4789,2.3455000000000004
28478,90691440,90691432,90691449,5,3.0857,2.3455000000000004
28479,79272252,79272244,79272261,8,3.6576,2.3452
28480,91625001,91624993,91625010,9,3.056,2.3452
28481,65695292,65695284,65695301,1,3.0074,2.3451000000000004
28482,54498177,54498169,54498186,4,3.9957,2.3448
28483,15543599,15543591,15543608,4,3.6216,2.3446
28484,59914016,59914008,59914025,7,3.0655,2.3445
28485,33357764,33357756,33357773,4,3.3288,2.3444000000000003
28486,48121835,48121827,48121844,9,3.1107,2.3444000000000003
28487,16409509,16409501,16409518,8,3.3401,2.3443
28488,93613954,93613946,93613963,3,3.4306,2.3443
28489,46618201,46618193,46618210,5,3.5287,2.3440000000000003
28490,55712619,55712611,55712628,8,3.1561,2.344
28491,480618,480610,480627,9,3.6073,2.3439
28492,60497580,60497572,60497589,5,3.1824,2.3439
28493,83369852,83369844,83369861,7,3.1073,2.3438
28494,84951740,84951732,84951749,7,3.2823,2.3438
28495,47857188,47857180,47857197,7,3.3635,2.3437
28496,64320736,64320728,64320745,8,3.1355,2.3437
28497,131212539,131212531,131212548,9,3.1979,2.3436
28498,4948605,4948597,4948614,8,3.8447,2.3434
28499,128389338,128389330,128389347,5,3.752,2.3434
28500,81896877,81896869,81896886,-1,4.0114,2.3431
28501,105369004,105368996,105369013,-1,4.0114,2.3431
28502,128458662,128458654,128458671,5,3.0716,2.3431
28503,131306718,131306710,131306727,5,3.1469,2.3431
28504,15818962,15818954,15818971,8,3.1469,2.3430999999999997
28505,27833328,27833320,27833337,8,3.2226,2.3429
28506,107027773,107027765,107027782,2,3.5686,2.3429
28507,58094885,58094877,58094894,3,3.2733,2.3427
28508,6937152,6937144,6937161,9,3.1238,2.3426
28509,19492588,19492580,19492597,9,3.2269,2.3426
28510,38394321,38394313,38394330,5,3.1931,2.3425000000000002
28511,17359786,17359778,17359795,9,3.0545,2.3425
28512,74933527,74933519,74933536,9,3.4248,2.3423
28513,103825868,103825860,103825877,2,3.3354,2.3423
28514,68435731,68435723,68435740,8,3.6778,2.3418
28515,24457007,24456999,24457016,8,3.4145,2.3417
28516,58862024,58862016,58862033,6,3.4949,2.3417
28517,93080149,93080141,93080158,0,3.1397,2.3415
28518,126281147,126281139,126281156,3,3.7905,2.3414
28519,27807269,27807261,27807278,5,3.3179,2.3413
28520,59985756,59985748,59985765,5,3.3125,2.3413
28521,46186614,46186606,46186623,0,3.5768,2.3411
28522,85456221,85456213,85456230,7,3.2211,2.3409
28523,72609711,72609703,72609720,7,3.3893,2.3407
28524,77329522,77329514,77329531,9,3.6498,2.3406000000000002
28525,73217451,73217443,73217460,8,3.4168,2.3405
28526,93440310,93440302,93440319,6,3.0883,2.3405
28527,37932117,37932109,37932126,8,3.158,2.3404
28528,44663194,44663186,44663203,8,3.6757,2.3404
28529,60391876,60391868,60391885,5,3.5031,2.3404
28530,73976648,73976640,73976657,8,3.6925,2.3404
28531,40800969,40800961,40800978,8,3.1561,2.34
28532,25326968,25326960,25326977,-1,4.0106,2.3399
28533,30180790,30180782,30180799,1,3.2055,2.3398000000000003
28534,65576353,65576345,65576362,3,3.2328,2.3398
28535,110606591,110606583,110606600,9,3.9508,2.3397
28536,38202129,38202121,38202138,9,3.7471,2.3396
28537,124920503,124920495,124920512,5,3.0283,2.3395
28538,69291002,69290994,69291011,3,3.1586,2.3394
28539,85079657,85079649,85079666,0,3.8386,2.3392
28540,5893305,5893297,5893314,0,3.0434,2.3391
28541,14230747,14230739,14230756,5,3.1675,2.3390999999999997
28542,95273518,95273510,95273527,1,3.9355,2.339
28543,72907621,72907613,72907630,5,3.9281,2.3387
28544,43499152,43499144,43499161,6,3.2434,2.3386
28545,27582634,27582626,27582643,-1,4.0097,2.3385
28546,58671404,58671396,58671413,-1,4.0097,2.3385
28547,86480352,86480344,86480361,-1,4.0097,2.3385
28548,88997732,88997724,88997741,-1,4.0097,2.3385
28549,102684664,102684656,102684673,-1,4.0097,2.3385
28550,58584334,58584326,58584343,9,3.0022,2.3381
28551,91273884,91273876,91273893,8,3.1904,2.3378
28552,121718843,121718835,121718852,0,3.4437,2.3378
28553,68609601,68609593,68609610,9,3.3251,2.3373
28554,30103616,30103608,30103625,8,3.9469,2.3372
28555,38498692,38498684,38498701,9,3.7959,2.3372
28556,68644709,68644701,68644718,0,3.1337,2.3372
28557,27463693,27463685,27463702,0,3.6968,2.3369
28558,116100878,116100870,116100887,9,3.0645,2.3369
28559,43372420,43372412,43372429,5,3.4045,2.3368
28560,126269610,126269602,126269619,1,3.1433,2.3368
28561,38075693,38075685,38075702,1,3.2472,2.3367
28562,114496238,114496230,114496247,3,3.2692,2.3367
28563,86484238,86484230,86484247,9,3.4685,2.3365
28564,90361337,90361329,90361346,9,3.1391,2.3364999999999996
28565,130541790,130541782,130541799,9,3.015,2.3364000000000003
28566,48301274,48301266,48301283,5,3.4647,2.3363
28567,48430060,48430052,48430069,-1,4.0088,2.3363
28568,126474979,126474971,126474988,5,3.1481,2.3361
28569,12964084,12964076,12964093,1,3.699,2.336
28570,52176836,52176828,52176845,8,3.6615,2.3359
28571,39812938,39812930,39812947,5,3.1002,2.3358
28572,28031801,28031793,28031810,4,3.2823,2.3357
28573,107750359,107750351,107750368,7,3.3054,2.3356000000000003
28574,45271237,45271229,45271246,8,3.6326,2.3354999999999997
28575,75137859,75137851,75137868,0,3.1361,2.3354999999999997
28576,86753983,86753975,86753992,7,3.7122,2.3354999999999997
28577,71774571,71774563,71774580,0,3.0778,2.3354
28578,10043844,10043836,10043853,3,3.15,2.3353
28579,119279203,119279195,119279212,5,3.0429,2.3353
28580,42332381,42332373,42332390,5,3.1487,2.3352999999999997
28581,85691850,85691842,85691859,8,3.5702,2.3352000000000004
28582,85739219,85739211,85739228,8,3.2449,2.335
28583,126488459,126488451,126488468,7,3.7471,2.3349
28584,38223656,38223648,38223665,1,3.1415,2.3348999999999998
28585,6308338,6308330,6308347,0,3.2907,2.3345000000000002
28586,104835857,104835849,104835866,8,3.2815,2.3342
28587,4989668,4989660,4989677,3,3.1249,2.3341000000000003
28588,127728508,127728500,127728517,0,3.2644,2.3341000000000003
28589,40621479,40621471,40621488,9,3.202,2.334
28590,60891101,60891093,60891110,9,3.1085,2.334
28591,105798343,105798335,105798352,5,3.0132,2.3339
28592,106529477,106529469,106529486,0,3.2882,2.3337000000000003
28593,5080241,5080233,5080250,-1,4.0079,2.3336
28594,73728656,73728648,73728665,5,3.118,2.3336
28595,133633750,133633742,133633759,7,3.9245,2.3335
28596,27318172,27318164,27318181,3,3.0128,2.3333999999999997
28597,63330600,63330592,63330609,9,3.4437,2.3333
28598,43554677,43554669,43554686,0,3.4425,2.333
28599,119417463,119417455,119417472,8,3.1965,2.333
28600,114531853,114531845,114531862,3,3.3261,2.3329999999999997
28601,129208104,129208096,129208113,-1,4.007,2.3327
28602,129429667,129429659,129429676,7,3.6459,2.3326000000000002
28603,111197555,111197547,111197564,0,3.0768,2.3326
28604,101759535,101759527,101759544,9,3.4157,2.3324
28605,56325535,56325527,56325544,1,3.0264,2.3321
28606,28808720,28808712,28808729,0,3.4498,2.332
28607,40601090,40601082,40601099,3,3.6861,2.332
28608,126310123,126310115,126310132,7,3.0565,2.332
28609,99639162,99639154,99639171,4,3.5686,2.3319
28610,13138610,13138602,13138619,9,3.2652,2.3318
28611,42524148,42524140,42524157,7,3.6536,2.3318
28612,53977240,53977232,53977249,0,3.4828,2.3317
28613,48230297,48230289,48230306,9,3.1118,2.3315
28614,55959158,55959150,55959167,3,3.0106,2.3315
28615,61768162,61768154,61768171,9,3.1373,2.3315
28616,118215702,118215694,118215711,1,3.9508,2.3314
28617,69922457,69922449,69922466,5,3.5317,2.3312
28618,64485963,64485955,64485972,0,3.4976,2.3308
28619,71165348,71165340,71165357,9,3.383,2.3306
28620,42466709,42466701,42466718,0,3.0615,2.3305
28621,93454083,93454075,93454092,7,3.2832,2.3305
28622,26555688,26555680,26555697,3,3.3904,2.3304
28623,96484788,96484780,96484797,7,3.0424,2.3303
28624,23441993,23441985,23442002,3,3.1349,2.3301999999999996
28625,39183464,39183456,39183473,2,3.3028,2.3301999999999996
28626,23375400,23375392,23375409,9,3.1244,2.3301
28627,129947551,129947543,129947560,5,3.1851,2.3301
28628,45502601,45502593,45502610,7,3.2168,2.3299
28629,55486407,55486399,55486416,9,3.9957,2.3297000000000003
28630,13623310,13623302,13623319,0,3.0575,2.3297
28631,54043606,54043598,54043615,5,3.6576,2.3297
28632,111490162,111490154,111490171,0,3.4401,2.3297
28633,3355071,3355063,3355080,9,3.0752,2.3296
28634,45938681,45938673,45938690,5,3.2916,2.3296
28635,69533500,69533492,69533509,3,3.3429,2.3294
28636,71002118,71002110,71002127,5,3.2832,2.3294
28637,128095532,128095524,128095541,7,3.1844,2.3292
28638,19204388,19204380,19204397,5,3.2984,2.3291
28639,85058474,85058466,85058483,0,3.2534,2.3291
28640,84594880,84594872,84594889,5,3.062,2.3288
28641,89229646,89229638,89229655,3,3.0173,2.3287999999999998
28642,107393277,107393269,107393286,4,4.0273,2.3287999999999998
28643,165229,165221,165238,5,3.1791,2.3287
28644,30396306,30396298,30396315,9,3.2336,2.3287
28645,68718877,68718869,68718886,3,3.2581,2.3287
28646,34422252,34422244,34422261,7,3.0731,2.3286000000000002
28647,49131088,49131080,49131097,3,3.219,2.3286000000000002
28648,54841743,54841735,54841752,9,3.1469,2.3286
28649,2325682,2325674,2325691,3,3.3449,2.3285
28650,24094139,24094131,24094148,7,3.5376,2.3285
28651,13283611,13283603,13283620,3,3.5258,2.3284000000000002
28652,17649149,17649141,17649158,3,3.0376,2.3284000000000002
28653,24479372,24479364,24479381,3,3.6778,2.3284000000000002
28654,48885186,48885178,48885195,9,3.6778,2.3284000000000002
28655,64188062,64188054,64188071,8,3.2628,2.3284000000000002
28656,82855162,82855154,82855171,0,3.0434,2.3282000000000003
28657,38169939,38169931,38169948,-1,4.0044,2.3282
28658,68225991,68225983,68226000,-1,4.0044,2.3282
28659,119755548,119755540,119755557,-1,4.0044,2.3282
28660,25222753,25222745,25222762,9,3.3125,2.3280000000000003
28661,126726585,126726577,126726594,0,3.0061,2.3279
28662,109330120,109330112,109330129,3,3.2269,2.3278999999999996
28663,17843122,17843114,17843131,3,3.0448,2.3278
28664,53072540,53072532,53072549,2,3.1871,2.3278
28665,84859898,84859890,84859907,9,3.7986,2.3278
28666,50989027,50989019,50989036,3,3.0106,2.3276999999999997
28667,75431021,75431013,75431030,0,3.7282,2.3276
28668,76592436,76592428,76592445,-1,4.0035,2.3273
28669,86699436,86699428,86699445,9,3.4271,2.3273
28670,119765781,119765773,119765790,-1,4.0035,2.3273
28671,25823178,25823170,25823187,8,3.3546,2.327
28672,75627411,75627403,75627420,5,3.7305,2.327
28673,22827019,22827011,22827028,3,3.3107,2.3268
28674,38162951,38162943,38162960,9,3.1543,2.3268
28675,114500792,114500784,114500801,0,3.9747,2.3268
28676,128989405,128989397,128989414,8,3.4962,2.3266
28677,82276314,82276306,82276323,6,4.0232,2.3265000000000002
28678,72700891,72700883,72700900,-1,4.0026,2.3264
28679,74717158,74717150,74717167,-1,4.0026,2.3264
28680,78364894,78364886,78364903,-1,4.0026,2.3264
28681,64997446,64997438,64997455,9,3.7747,2.3263
28682,85594586,85594578,85594595,8,3.5884,2.3263
28683,18208898,18208890,18208907,1,3.1284,2.3261000000000003
28684,76899796,76899788,76899805,0,3.6073,2.326
28685,82440948,82440940,82440957,3,3.4134,2.3259999999999996
28686,127692309,127692301,127692318,9,3.4271,2.3259
28687,131095924,131095916,131095933,8,3.983,2.3259
28688,33012060,33012052,33012069,7,3.475,2.3256
28689,8627878,8627870,8627887,0,3.3107,2.3249
28690,55791096,55791088,55791105,8,3.3098,2.3248
28691,8502193,8502185,8502202,9,3.6003,2.3247999999999998
28692,74803938,74803930,74803947,5,3.8041,2.3247
28693,84597036,84597028,84597045,5,3.7011,2.3247
28694,91109572,91109564,91109581,0,3.4828,2.3247
28695,61119726,61119718,61119735,5,3.5607,2.3245
28696,113152590,113152582,113152599,3,3.4112,2.3245
28697,66767832,66767824,66767841,2,3.4342,2.3243
28698,58468552,58468544,58468561,4,3.556,2.324
28699,111800926,111800918,111800935,7,3.0747,2.3239
28700,40803451,40803443,40803460,7,3.0052,2.3238
28701,61003886,61003878,61003895,8,3.8633,2.3237
28702,59445500,59445492,59445509,8,3.3028,2.3236999999999997
28703,60439578,60439570,60439587,7,3.224,2.3236
28704,64734716,64734708,64734725,5,3.0164,2.3236
28705,92605843,92605835,92605852,3,3.4179,2.3236
28706,73809280,73809272,73809289,9,3.295,2.3235
28707,3671312,3671304,3671321,8,3.556,2.3234000000000004
28708,104889690,104889682,104889699,5,3.1457,2.3233
28709,1829688,1829680,1829697,0,3.2007,2.3232
28710,56099299,56099291,56099308,3,3.0888,2.3232
28711,74447756,74447748,74447765,5,3.1175,2.3230000000000004
28712,114410317,114410309,114410326,8,3.0804,2.3230000000000004
28713,99995574,99995566,99995583,0,3.0794,2.3228999999999997
28714,126716266,126716258,126716275,0,3.1871,2.3228
28715,130220960,130220952,130220969,0,3.1226,2.3228
28716,26508451,26508443,26508460,9,3.4045,2.3224
28717,52112916,52112908,52112925,7,3.3372,2.3223000000000003
28718,39895699,39895691,39895708,3,3.067,2.3222
28719,17401282,17401274,17401291,5,3.3757,2.322
28720,46221120,46221112,46221129,5,3.2204,2.322
28721,52035649,52035641,52035658,-1,4.0013,2.3219
28722,67674025,67674017,67674034,-1,4.0013,2.3219
28723,73711264,73711256,73711273,-1,4.0013,2.3219
28724,73733674,73733666,73733683,-1,4.0013,2.3219
28725,95774784,95774776,95774793,-1,4.0013,2.3219
28726,27505347,27505339,27505356,3,3.061,2.3218
28727,42854942,42854934,42854951,9,3.1469,2.3217
28728,75047096,75047088,75047105,8,3.15,2.3217
28729,97231284,97231276,97231293,3,3.6716,2.3217
28730,74006194,74006186,74006203,9,3.1409,2.3216
28731,40115009,40115001,40115018,5,3.451,2.3214
28732,47789612,47789604,47789621,9,3.1451,2.3214
28733,73854723,73854715,73854732,6,3.1057,2.3211000000000004
28734,9210095,9210087,9210104,8,3.3757,2.321
28735,47261067,47261059,47261076,3,3.1979,2.3209
28736,51713333,51713325,51713342,0,3.3288,2.3208
28737,81179651,81179643,81179660,4,3.1451,2.3208
28738,85920835,85920827,85920844,7,3.0031,2.3208
28739,75719587,75719579,75719596,5,3.0605,2.3207
28740,101702662,101702654,101702671,7,3.109,2.3207
28741,8630431,8630423,8630440,-1,4.0004,2.3206
28742,32064529,32064521,32064538,-1,4.0004,2.3206
28743,94622555,94622547,94622564,-1,4.0004,2.3206
28744,28927516,28927508,28927525,5,3.983,2.3205999999999998
28745,94383762,94383754,94383771,8,3.9066,2.3205999999999998
28746,24125902,24125894,24125911,9,4.0205,2.3204000000000002
28747,103594335,103594327,103594344,8,3.0057,2.3204000000000002
28748,26560366,26560358,26560375,4,3.2366,2.3204
28749,90915132,90915124,90915141,9,3.1739,2.3203
28750,28065513,28065505,28065522,5,3.3307,2.3201
28751,32177940,32177932,32177949,0,3.1972,2.3201
28752,86846737,86846729,86846746,8,3.5361,2.3200000000000003
28753,83187781,83187773,83187790,9,3.0223,2.32
28754,79788780,79788772,79788789,5,3.6904,2.3198
28755,14148252,14148244,14148261,7,3.4868,2.3196
28756,50585268,50585260,50585277,3,3.3344,2.3196
28757,4583188,4583180,4583197,8,3.1904,2.3195
28758,11715620,11715612,11715629,9,3.2815,2.3192
28759,15973043,15973035,15973052,0,3.3439,2.3192
28760,83393083,83393075,83393092,1,3.1733,2.3192
28761,103400240,103400232,103400249,8,3.3233,2.3191
28762,86479744,86479736,86479753,7,3.7167,2.3189
28763,125874231,125874223,125874240,3,3.5143,2.3189
28764,54280490,54280482,54280499,0,3.2336,2.3188
28765,133818017,133818009,133818026,8,3.163,2.3186
28766,130299492,130299484,130299501,3,3.1952,2.3185
28767,73398587,73398579,73398596,4,3.109,2.3183
28768,103252142,103252134,103252151,7,3.284,2.3182
28769,122313270,122313262,122313279,9,3.0883,2.3182
28770,16651017,16651009,16651026,4,3.5901,2.3181000000000003
28771,85017757,85017749,85017766,3,3.426,2.3179
28772,94526003,94525995,94526012,8,3.556,2.3179
28773,65120911,65120903,65120920,0,3.4089,2.3178
28774,111371710,111371702,111371719,7,3.1073,2.3178
28775,24703534,24703526,24703543,7,3.0035,2.3177
28776,105203939,105203931,105203948,7,3.2306,2.3177
28777,61393225,61393217,61393234,0,3.752,2.3175
28778,85035995,85035987,85036004,1,3.1361,2.3175
28779,128034853,128034845,128034862,7,3.71,2.3175
28780,41577529,41577521,41577538,0,3.5003,2.3174
28781,59150554,59150546,59150563,4,3.567,2.3173
28782,86654095,86654087,86654104,0,3.0106,2.3172
28783,121952917,121952909,121952926,4,4.1555,2.3171999999999997
28784,128856826,128856818,128856835,5,3.0039,2.3171999999999997
28785,81273255,81273247,81273264,8,3.007,2.3169999999999997
28786,103917573,103917565,103917582,9,3.4776,2.3167
28787,110617927,110617919,110617936,0,3.067,2.3167
28788,8633206,8633198,8633215,-1,4.0,2.3166
28789,17807691,17807683,17807700,-1,4.0,2.3166
28790,73465784,73465776,73465793,-1,4.0,2.3166
28791,94750483,94750475,94750492,-1,4.0,2.3166
28792,115824232,115824224,115824241,-1,4.0,2.3166
28793,118199782,118199774,118199791,-1,4.0,2.3166
28794,70832284,70832276,70832293,4,3.6635,2.3164
28795,127441575,127441567,127441584,0,3.4634,2.3163
28796,83510301,83510293,83510310,5,3.5045,2.3161
28797,90501450,90501442,90501459,7,3.4962,2.3161
28798,114924253,114924245,114924262,4,3.0625,2.3161
28799,46206470,46206462,46206479,9,3.9872,2.316
28800,48873669,48873661,48873678,7,3.7773,2.316
28801,65883627,65883619,65883636,4,3.3391,2.3159
28802,133637158,133637150,133637167,9,3.1612,2.3159
28803,10844497,10844489,10844506,1,3.0191,2.3156
28804,30951560,30951552,30951569,1,3.1662,2.3156
28805,48048264,48048256,48048273,3,3.1273,2.3156
28806,128274648,128274640,128274657,4,3.8097,2.3156
28807,25981995,25981987,25982004,0,3.8477,2.3155
28808,98889460,98889452,98889469,4,4.3372,2.3151
28809,15872921,15872913,15872930,4,3.1409,2.3148999999999997
28810,9875881,9875873,9875890,6,3.1232,2.3148
28811,89840362,89840354,89840371,5,3.2104,2.3148
28812,111774552,111774544,111774561,3,3.3206,2.3148
28813,106721959,106721951,106721968,2,3.8477,2.3146
28814,111318184,111318176,111318193,5,3.0747,2.3142
28815,131632389,131632381,131632398,4,3.0888,2.3141
28816,73105469,73105461,73105478,4,3.1451,2.314
28817,119458200,119458192,119458209,6,3.5376,2.3139000000000003
28818,46754973,46754965,46754982,9,3.4486,2.3138
28819,24253546,24253538,24253555,4,3.1439,2.3137
28820,63586108,63586100,63586117,5,3.1669,2.3137
28821,21626325,21626317,21626334,3,3.2111,2.3134
28822,123551004,123550996,123551013,9,3.2218,2.3134
28823,78351123,78351115,78351132,4,3.5867,2.3133999999999997
28824,21450616,21450608,21450625,9,3.2147,2.3132
28825,37957708,37957700,37957717,0,3.0079,2.3131999999999997
28826,14314770,14314762,14314779,9,3.3019,2.3131
28827,52152994,52152986,52153003,9,3.1838,2.3131
28828,78837866,78837858,78837875,0,3.5361,2.3131
28829,81295730,81295722,81295739,7,3.4802,2.3129999999999997
28830,89024072,89024064,89024081,6,3.4023,2.3125
28831,39188568,39188560,39188577,9,3.1688,2.3123
28832,10115643,10115635,10115652,0,3.3261,2.3122
28833,28476842,28476834,28476851,0,3.4089,2.3120000000000003
28834,60233783,60233775,60233792,4,3.3233,2.3119
28835,130235953,130235945,130235962,5,3.5607,2.3118999999999996
28836,29982123,29982115,29982132,8,3.3915,2.3112
28837,5829828,5829820,5829837,9,3.3036,2.3111
28838,66595154,66595146,66595163,5,3.0022,2.3111
28839,107923151,107923143,107923160,3,3.209,2.3108000000000004
28840,48248829,48248821,48248838,3,3.2182,2.3108
28841,64137495,64137487,64137504,7,3.3645,2.3106
28842,98949621,98949613,98949630,0,3.0531,2.3106
28843,104170419,104170411,104170428,3,3.433,2.3106
28844,39347436,39347428,39347445,0,3.6615,2.3105
28845,107626286,107626278,107626295,5,3.8041,2.3104
28846,10404858,10404850,10404867,0,3.1163,2.3103999999999996
28847,62611081,62611073,62611090,5,3.2874,2.3103
28848,60839487,60839479,60839496,0,3.7352,2.3101000000000003
28849,106484332,106484324,106484341,1,3.3019,2.3099
28850,106939084,106939076,106939093,7,3.3401,2.3098
28851,25894268,25894260,25894277,7,3.3915,2.3097
28852,572777,572769,572786,6,3.1624,2.3095999999999997
28853,41723885,41723877,41723894,5,3.5467,2.3094
28854,46130884,46130876,46130893,0,3.1925,2.3094
28855,54505630,54505622,54505639,0,3.9031,2.3094
28856,65831036,65831028,65831045,9,3.04,2.3094
28857,67864598,67864590,67864607,7,3.5452,2.3093000000000004
28858,75138360,75138352,75138369,3,3.8297,2.309
28859,75334908,75334900,75334917,3,3.3335,2.3089
28860,2265600,2265592,2265609,4,3.0851,2.3084
28861,78126905,78126897,78126914,4,3.1518,2.3083
28862,41711348,41711340,41711357,7,3.1649,2.3082000000000003
